t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0017719526449384065,0.004848943795288821,0.08735020019151463,0.23850566586729222,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.03391570945812827,0.09999732251133163,0.03214375681318987,0.09959447905264085,0.0015771961555634565,0.004135211254530075
1,-0.009764233114532634,0.005576340676128146,-0.5179971900766944,0.2998829610365674,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.02254551864257513,0.10013142857442875,0.03230975175710776,0.09959216087291572,-0.008395636377344307,0.00461948926919546
2,-0.009796842341567427,0.005267876758104916,-0.5074080948536068,0.2590338790909308,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.022513517626589367,0.09927631875925895,0.0323103599681568,0.09960389975621543,-0.008302462734917738,0.004058715278357122
3,-0.009459766006000733,0.005923549435590067,-0.47038728431276716,0.23885788428417262,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.02284551564362699,0.09888693772064823,0.032305281649627725,0.09960986106622385,-0.00781832523921038,0.003902006903812494
4,-0.00964405336989784,0.0053166351261047145,-0.4814234280859972,0.213379887265221,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.02266426391767914,0.09884791257780282,0.032308317287576986,0.09960990761629297,-0.008004374735976375,0.0034957277998070905
5,-0.009027080914840757,0.005861918014217632,-0.4362758224300648,0.17860622125171918,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.023272452964162808,0.0985452392879485,0.03229953387900356,0.0996145194207937,-0.007345166913534758,0.0031894099054746742
6,-0.0038762149762411216,0.006156890653561379,-0.153741593786455,0.15916525292680958,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.028349872959812648,0.09894072604241544,0.03222608793605376,0.0996095987316836,-0.0027961243536975557,0.003160257318717156
7,-0.0026748239952764895,0.006243811797037643,-0.09386565039795858,0.15714872542947475,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.029534613834796664,0.09875263627846473,0.03220943783007314,0.09961224292857125,-0.0018014564836602426,0.003083727700155053
8,-0.0018791714778358703,0.005222622159351386,-0.06608649602685172,0.15443495260031606,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.030319217288389124,0.09887030859396569,0.03219838876622499,0.09960984951668288,-0.001258551739998028,0.002856248584087712
9,-0.0020860970054205757,0.005083304039481953,-0.07877417611602013,0.1411160527846447,0.014122611940298508,0.0013801279840633413,0.03217246268656717,0.0995979757533207,0.03011470678038385,0.09898850615313261,0.03220080378580442,0.09960814903802202,-0.0014390510803071646,0.002685444512564799
